Name,index_name,altitude_m,Type,Mean vegetation index value,Mean coefficient of variation of vegetation index,Mean standard deviation of the vegetation index,Mean standard deviation of the standard deviation vegetation index,Total amplitude of vegetation index,Total increase changes of vegetation index,Total decrease changes of vegetation index,Total relative vegetation index amplitude (%),Total relative increase change of vegetation index amplitude (%),Total relative decrease change of vegetation index amplitude (%),Number of increase changes vegetation index,Number of decrease changes vegetation index,Roughness of vegetation index dynamics,Concentration of vegetation index changes,Total normalized temporal amplitude relative to index bounds,Normalized temporal roughness relative to index bounds,Spearman correlation between index level and magnitude of temporal change
Glen Ample 3 Edges,SIPI2,30,Area,0.9155087500000001,0.031265581040090695,0.028475,0.009156487161726224,0.16957,0.06498999999999999,0.10458,0.18589961844849923,0.06983762141706322,0.11606199703143602,3,4,0.2157199999999999,0.15968607885023958,1.0844024381390798,1.4120151938050165,0.25
Glen Ample 3 Edges,SIPI2,50,Area,0.9176837499999999,0.027336119625711107,0.024924999999999996,0.009177053682185491,0.1924600000000003,0.07030000000000014,0.12216000000000016,0.2105127077577027,0.07483711491760803,0.13567559284009467,3,4,0.2281000000000004,0.1566791893089196,1.327520729140627,1.85112206187258,0.1785714285714286
Glen Ample 3 Bounded,GNDVI,30,Area,0.7327349999999999,0.08918084208937788,0.06433375,0.01577380825247075,0.2822199999999999,0.08853999999999995,0.19367999999999996,0.3935226162737726,0.11509007507213401,0.27843254120163863,3,4,0.37383999999999995,0.20091675374508874,0.6661758460250828,0.674234263160074,0.0
Glen Ample 3 Bounded,GNDVI,50,Area,0.73203625,0.07181990939368513,0.05156625,0.013669116323721465,0.3573399999999999,0.12029999999999996,0.23703999999999992,0.4966378459404409,0.154440699789749,0.3421971461506919,3,4,0.49227999999999994,0.17850390788683823,0.892905178323244,0.7934897502017755,0.0
Glen Ample 3 Bounded,LCI,30,Area,0.37822875,0.18672281903433272,0.06804125,0.014540426833487385,0.35278,0.09516999999999998,0.25761,0.9991890604089206,0.23076450499540052,0.7684245554135201,2,5,0.47823000000000004,0.189590572362475,0.9305776069650622,0.6854897677798529,-0.1785714285714286
Glen Ample 3 Bounded,LCI,50,Area,0.3460725,0.2041762710154531,0.06551125,0.010772002649063384,0.48544999999999994,0.18495999999999999,0.30049,1.8476182923458877,0.5367221475584271,1.3108961447874605,3,4,0.7163899999999999,0.2813558834405858,1.6008920940005718,2.1524222939608144,-0.5357142857142858
Glen Ample 3 Bounded,MCARI,30,Area,0.8465075,0.21628701994652394,0.18114125,0.040054565795567286,1.4441599999999999,0.6670299999999999,0.77713,1.7960941445214926,0.6684551544479856,1.127638990073507,3,4,2.65148,0.20973918111330303,58.11802679240645,198.6978695021841,0.14285714285714288
Glen Ample 3 Bounded,MCARI,50,Area,0.91092125,0.20424122693092073,0.18442625,0.036643895978730204,0.7997199999999999,0.3424499999999999,0.45726999999999995,0.8077230363833325,0.29455198949789535,0.5131710468854372,2,5,1.2603499999999999,0.2942157868843852,-1.4028813702970233,4.562488577652789,0.9285714285714288
Glen Ample 3 Bounded,MCARI2,30,Area,0.76049375,0.15744040677293744,0.117335,0.01961502776663123,0.38082000000000016,0.13095000000000012,0.24987000000000004,0.5342086533258373,0.16638882272657912,0.3678198305992582,3,4,0.6758300000000003,0.2811419301199129,1.0397548635411926,1.2066197435625354,0.03571428571428572
Glen Ample 3 Bounded,MCARI2,50,Area,0.7518925000000001,0.1392981073670611,0.10159499999999999,0.02317488603763011,0.5208600000000001,0.1713,0.3495600000000001,0.7063126569341951,0.20323367714815035,0.5030789797860448,2,5,0.87072,0.21249741622720902,1.5995611727666794,2.048700490234263,0.3214285714285715
Glen Ample 3 Bounded,NDRE,30,Area,0.25812999999999997,0.2227238450214054,0.05537875,0.009830563764534127,0.29042,0.08133000000000001,0.20909000000000003,1.215538453574798,0.28670188597295054,0.9288365676018474,2,5,0.40634000000000003,0.18862838586392724,1.0424149526684308,0.9107750504735461,-0.10714285714285716
Glen Ample 3 Bounded,NDRE,50,Area,0.2326125,0.23911129350018906,0.051669999999999994,0.006645483966037173,0.38019000000000003,0.14744000000000002,0.23275,2.2162695697137966,0.6298227900315359,1.5864467796822606,3,4,0.5640399999999999,0.26715610466863204,1.7820832859493292,2.7750817795441796,-0.42857142857142866
Glen Ample 3 Bounded,NDVI,30,Area,0.8607675,0.07341914884849554,0.06275625,0.015615819760285218,0.12838000000000016,0.03787000000000007,0.09051000000000009,0.15054214282031736,0.04288610363499791,0.10765603918531944,3,4,0.15710000000000013,0.20255311185360872,0.43206711464487374,0.4733716090833759,-0.3571428571428572
Glen Ample 3 Bounded,NDVI,50,Area,0.8557575,0.06126658666939197,0.051915,0.017847022160573458,0.14208999999999994,0.04182999999999992,0.10026000000000002,0.16849641272397,0.047605241159657384,0.12089117156431263,2,5,0.19937000000000005,0.2727117030304381,0.4658424640003904,0.7082813092708236,-0.4642857142857144
Glen Ample 3 Bounded,OSAVI,30,Area,0.6624049999999999,0.09143806448988276,0.059783750000000004,0.012790857156020245,0.21709000000000023,0.0719200000000001,0.14517000000000013,0.33663720456200674,0.10386841657248005,0.23276878798952672,3,4,0.3981600000000004,0.2804536751210471,0.4686285892357841,0.5875281092453442,0.10714285714285716
